number;scheduledTime;actualTime;status
Garuda Indonesia+GA 9748;1633855800.0;1633855800.0;GateClosed
Gulf Air+GF 5205;1633854300.0;1633855380.0;Departed
JU+JU 7247;1633853700.0;1633855260.0;Departed
JU+JU 7640;1633855800.0;1633855800.0;GateClosed
KLM+KL 2031;1633853700.0;1633853820.0;Departed
Air Malta+KM 2601;1633853700.0;1633855260.0;Departed
Kenya Airways+KQ 1075;1633855800.0;1633855800.0;GateClosed
Kenya Airways+KQ 1157;1633853700.0;1633854960.0;Departed
Kenya Airways+KQ 1355;1633853100.0;1633853220.0;Departed
Kenya Airways+KQ 1575;1633854000.0;1633855740.0;Departed
Kenya Airways+KQ 1767;1633854300.0;1633855380.0;Departed
Kenya Airways+KQ 3449;1633853700.0;1633855260.0;Departed
Xiamen+MF 9369;1633854300.0;1633855380.0;Departed
Xiamen+MF 9571;1633853700.0;1633855260.0;Departed
Xiamen+MF 9693;1633854000.0;1633855740.0;Departed
Xiamen+MF 9725;1633854600.0;1633855500.0;GateClosed
Xiamen+MF 9733;1633854600.0;1633856100.0;Departed
Xiamen+MF 9759;1633855800.0;1633855800.0;GateClosed
Xiamen+MF 9783;1633854300.0;1633855380.0;Departed
Xiamen+MF 9827;1633853700.0;1633854960.0;Departed
Air Mauritius+MK 7593;1633854300.0;1633855380.0;Departed
Unknown/Private owner+N6 80RH;1633853640.0;1633853640.0;Departed
CSA+OK 4629;1633853100.0;1633853220.0;Departed
EAT Leipzig+QY 1239;1633852800.0;1633852980.0;Departed
AirBridgeCargo+RU 782;1633855500.0;1633853880.0;Departed
Unknown/Private owner+SERLP;1633853700.0;1633853700.0;Departed
Aeroflot+SU 3327;1633853700.0;1633854960.0;Departed
Aeroflot+SU 3357;1633854900.0;1633855200.0;Departed
Aeroflot+SU 3381;1633855800.0;1633855800.0;GateClosed
Air Europa+UX 3787;1633854600.0;1633855500.0;GateClosed
Virgin Atlantic+VS 5513;1633854300.0;1633855380.0;Departed
Virgin Atlantic+VS 5625;1633854000.0;1633855740.0;Departed
Virgin Atlantic+VS 5658;1633854000.0;1633853940.0;Departed
Virgin Atlantic+VS 5677;1633854300.0;1633855380.0;Departed
Virgin Atlantic+VS 5690;1633853700.0;1633854960.0;Departed
Virgin Atlantic+VS 5763;1633853100.0;1633853220.0;Departed
Virgin Atlantic+VS 5768;1633854600.0;1633856100.0;Departed
Virgin Atlantic+VS 5776;1633854000.0;1633854360.0;Departed
Virgin Atlantic+VS 5781;1633854600.0;1633855500.0;GateClosed
Virgin Atlantic+VS 6016;1633853100.0;1633853220.0;Departed
Virgin Atlantic+VS 6349;1633853700.0;1633853820.0;Departed
Virgin Atlantic+VS 6845;1633854300.0;1633854300.0;Departed
Virgin Atlantic+VS 6867;1633854300.0;1633855200.0;Departed
Virgin Atlantic+VS 7013;1633852800.0;1633853280.0;Departed
Air France+AF 3216;1633856700.0;1633856700.0;Boarding
Air France+AF 5190;1633856400.0;1633856400.0;GateClosed
Air France+AF 6696;1633856700.0;1633856580.0;Departed
Unknown/Private owner+DCARO;1633856580.0;1633856580.0;Departed
Delta Air Lines+DL 7483;1633857000.0;1633857000.0;GateClosed
Delta Air Lines+DL 9328;1633856700.0;1633856700.0;GateClosed
Delta Air Lines+DL 9377;1633856700.0;1633856700.0;Boarding
Delta Air Lines+DL 9384;1633856700.0;1633856580.0;Departed
Delta Air Lines+DL 9443;1633856700.0;1633856880.0;Departed
Delta Air Lines+DL 9554;1633857000.0;1633857000.0;Boarding
Delta Air Lines+DL 9585;1633856400.0;1633856400.0;GateClosed
Gol+G3 8549;1633857000.0;1633857000.0;Boarding
Garuda Indonesia+GA 9216;1633857000.0;1633857000.0;Boarding
Kenya Airways+KQ 911;1633856700.0;1633856700.0;Boarding
Kenya Airways+KQ 971;1633856700.0;1633856700.0;GateClosed
Xiamen+MF 9389;1633857000.0;1633857000.0;Boarding
China Eastern+MU 1583;1633857000.0;1633857000.0;Boarding
NetJets Europe+NJE 3XM;1633856520.0;1633856520.0;Departed
KLM+KL 2552;1633857300.0;1633857300.0;GateClosed
KLM+KL 2655;1633857000.0;1633857000.0;GateClosed
Aeroflot+SU 3415;1633856700.0;1633856880.0;Departed
KLM+KL 565;1633856400.0;1633856400.0;GateClosed
Virgin Atlantic+VS 5662;1633857000.0;1633857000.0;Boarding
Virgin Atlantic+VS 6835;1633856700.0;1633856580.0;Departed
Virgin Atlantic+VS 6983;1633856700.0;1633856700.0;GateClosed
KLM+KL 677;1633854300.0;1633855200.0;Departed
Air France+AF 8264;1633848600.0;1633851600.0;Departed
Delta Air Lines+DL 9400;1633848600.0;1633851600.0;Departed
KLM+KL 691;1633848600.0;1633851600.0;Departed
Virgin Atlantic+VS 6864;1633848600.0;1633851600.0;Departed
KLM+KL 1825;1633854600.0;1633855500.0;GateClosed
KLM+KL 1807;1633854000.0;1633853940.0;Departed
Lufthansa+LH 989;1633850100.0;1633850700.0;Departed
KLM+KL 1767;1633854300.0;1633855380.0;Departed
KLM+KL 1857;1633857000.0;1633857000.0;Boarding
Lufthansa+LH 2303;1633850100.0;1633851240.0;Departed
KLM+KL 1873;1633854600.0;1633856100.0;Departed
EasyJet Europe+EC 7911;1633849800.0;1633850760.0;Departed
Delta Air Lines+DL 9298;1633855800.0;1633855800.0;GateClosed
KLM+KL 1075;1633855800.0;1633855800.0;GateClosed
Virgin Atlantic+VS 7005;1633855800.0;1633855800.0;GateClosed
KLM+KL 971;1633856700.0;1633856700.0;GateClosed
British Airways+BA 431;1633853400.0;1633855920.0;Departed
KLM+KL 927;1633852800.0;1633853280.0;Departed
KLM+KL 1145;1633852500.0;1633853460.0;Departed
KLM+KL 1217;1633854000.0;1633854360.0;Departed
KLM+KL 1273;1633853100.0;1633853220.0;Departed
KLM+KL 1271;1633852500.0;1633853580.0;Departed
KLM+KL 1157;1633853700.0;1633854960.0;Departed
KLM+KL 651;1633856700.0;1633856580.0;Departed
United+UA 908;1633849500.0;1633851660.0;Departed
KLM+KL 611;1633854300.0;1633854300.0;Departed
Bulgaria Air+FB 462;1633846500.0;1633852200.0;Departed
KLM+KL 1941;1633850700.0;1633850700.0;Departed
Croatia+OU 451;1633850400.0;1633850520.0;Departed
Delta Air Lines+DL 7514;1633852800.0;1633853940.0;Departed
EasyJet Europe+EC 7943;1633851600.0;1633851900.0;Departed
Transavia+HV 6145;1633852800.0;1633853940.0;Departed
KLM+KL 2643;1633852800.0;1633853940.0;Departed
Delta Air Lines+DL 7479;1633852800.0;1633852860.0;Departed
Transavia+HV 5671;1633852800.0;1633852860.0;Departed
KLM+KL 2683;1633852800.0;1633852860.0;Departed
Iberia+IB 3061;1633853100.0;1633853340.0;Departed
Delta Air Lines+DL 7486;1633855200.0;1633855740.0;Departed
Transavia+HV 6337;1633855200.0;1633855740.0;Departed
KLM+KL 2523;1633855200.0;1633855740.0;Departed
KLM+KL 1297;1633851600.0;1633851840.0;Departed
KLM+KL 1305;1633851900.0;1633852440.0;Departed
KLM+KL 1415;1633851900.0;1633852320.0;Departed
KLM+KL 1405;1633849800.0;1633850580.0;Departed
KLM+KL 1233;1633854300.0;1633855380.0;Departed
Air France+AF 1031;1633853700.0;1633853820.0;Departed
Easyjet Switzerland+DS 1044;1633856700.0;1633856700.0;GateClosed
KLM+KL 1575;1633854000.0;1633855740.0;Departed
Sky Express+GQ 8251;1633851600.0;1633852440.0;Departed
Sky Express+GQ 7101;1633851300.0;1633854360.0;Departed
KLM+KL 1975;1633850700.0;1633851480.0;Departed
Transavia+HV 5821;1633852500.0;1633852440.0;Departed
KLM+KL 911;1633856700.0;1633856700.0;Boarding
KLM+KL 1565;1633851600.0;1633851600.0;Departed
Alitalia+AZ 107;1633853700.0;1633855260.0;Departed
Transavia+HV 6411;1633857000.0;1633857000.0;GateClosed
KLM+KL 1353;1633844400.0;1633852380.0;Departed
KLM+KL 1355;1633853100.0;1633853220.0;Departed
El Al+LY 338;1633850700.0;1633851900.0;Departed
Air Malta+KM 395;1633852200.0;1633853040.0;Departed
Transavia+HV 6591;1633857300.0;1633857300.0;GateClosed
Delta Air Lines+DL 9291;1633854900.0;1633855200.0;Departed
Gol+G3 5564;1633854900.0;1633855200.0;Departed
KLM+KL 1695;1633854900.0;1633855200.0;Departed
Virgin Atlantic+VS 5729;1633854900.0;1633855200.0;Departed
Air Baltic+BT 5648;1633851600.0;1633851960.0;Departed
KLM+KL 2701;1633851600.0;1633851960.0;Departed
TAROM+RO 362;1633851600.0;1633851960.0;Departed
Easyjet Switzerland+DS 1356;1633842900.0;1633851300.0;Departed
Turkish+TK 7861;1633856100.0;1633856100.0;Boarding
Turkish+TK 7769;1633854600.0;1633855500.0;GateClosed
Pegasus+PC 1252;1633855500.0;1633856160.0;Departed
Turkish+TK 1952;1633851000.0;1633855380.0;Departed
KLM+KL 1613;1633851600.0;1633852200.0;Departed
KLM+KL 757;1633856100.0;1633856460.0;Departed
KLM+KL 705;1633855800.0;1633856280.0;Departed
Surinam Airways+PY 993;1633846800.0;1633850640.0;Departed
KLM+KL 713;1633854900.0;1633855980.0;Departed
KLM+KL 743;1633854900.0;1633855980.0;Departed
KLM+KL 773;1633852200.0;1633853280.0;Departed
TUIfly Netherlands+OR 365;1633852200.0;1633852980.0;Departed
UIA+PS 102;1633856400.0;1633856580.0;Departed
KLM+KL 1395;1633856700.0;1633856880.0;Departed
KLM+KL 903;1633852200.0;1633852620.0;Departed
Aeroflot+SU 3201;1633852200.0;1633852620.0;Departed
KLM+KL 3180;1633857300.0;1633857300.0;GateClosed
Aeroflot+SU 2551;1633857300.0;1633857300.0;GateClosed
Delta Air Lines+DL 9585;1636797600.0;1636797600.0;Departed
Delta Air Lines+DL 8211;1636797600.0;1636797600.0;CanceledUncertain
Air France+AF 5192;1636797600.0;1636797600.0;CanceledUncertain
Belavia+B2 868;1636797600.0;1636797600.0;CanceledUncertain
KLM+KL 929;1636797900.0;1636797660.0;Departed
Delta Air Lines+DL 9584;1636797900.0;1636797660.0;Departed
Virgin Atlantic+VS 7056;1636797900.0;1636797660.0;Departed
Alitalia+AZ 107;1636797600.0;1636797720.0;Departed
KLM+KL 935;1636797600.0;1636797720.0;Departed
Delta Air Lines+DL 9683;1636797600.0;1636797720.0;Departed
Gol+G3 5604;1636797600.0;1636797720.0;Departed
Kenya Airways+KQ 935;1636797600.0;1636797720.0;Departed
Xiamen+MF 9756;1636797600.0;1636797720.0;Departed
Aeroflot+SU 3293;1636797600.0;1636797720.0;Departed
Virgin Atlantic+VS 5517;1636797600.0;1636797720.0;Departed
KLM+KL 877;1636796100.0;1636797600.0;Departed
Xiamen+MF 9923;1636793100.0;1636797780.0;Departed
Air Malta+KM 395;1636795800.0;1636797780.0;Departed
ITY+ITY 121;1636797900.0;1636797900.0;Departed
KLM+KL 1271;1636797600.0;1636798020.0;Departed
Delta Air Lines+DL 9264;1636797600.0;1636798020.0;Departed
Virgin Atlantic+VS 5802;1636797600.0;1636798020.0;Departed
ITY+ITY 107;1636798200.0;1636798200.0;Departed
Delta Air Lines+DL 9494;1636796100.0;1636797600.0;Departed
Air France+AF 3141;1636796100.0;1636797600.0;Departed
KLM+KL 1355;1636798500.0;1636798500.0;Departed
China+CI 9399;1636798500.0;1636798500.0;Departed
Delta Air Lines+DL 9533;1636798500.0;1636798500.0;Departed
Garuda Indonesia+GA 9530;1636798500.0;1636798500.0;Departed
Kenya Airways+KQ 1355;1636798500.0;1636798500.0;Departed
Virgin Atlantic+VS 5763;1636798500.0;1636798500.0;Departed
TUIfly Netherlands+OR 369;1636798500.0;1636798560.0;Departed
EasyJet Europe+EC 7941;1636797900.0;1636798560.0;Departed
Iberia+IB 3061;1636798200.0;1636798620.0;Departed
KLM+KL 1155;1636798500.0;1636798680.0;Departed
Delta Air Lines+DL 9290;1636798500.0;1636798680.0;Departed
Etihad Airways+EY 5806;1636798500.0;1636798680.0;Departed
Kenya Airways+KQ 1155;1636798500.0;1636798680.0;Departed
Xiamen+MF 9325;1636798500.0;1636798680.0;Departed
Malaysia+MH 5647;1636798500.0;1636798680.0;Departed
Aeroflot+SU 3325;1636798500.0;1636798680.0;Departed
Virgin Atlantic+VS 5689;1636798500.0;1636798680.0;Departed
Air France+AF 5190;1636797600.0;1636797600.0;Departed
KLM+KL 565;1636797600.0;1636797600.0;Departed
Gol+G3 5503;1636793100.0;1636797780.0;Departed
KLM+KL 1795;1636798200.0;1636798740.0;Departed
Aerolineas Argentinas+AR 7804;1636798200.0;1636798740.0;Departed
China Southern+CZ 7673;1636798200.0;1636798740.0;Departed
Delta Air Lines+DL 9361;1636798200.0;1636798740.0;Departed
Garuda Indonesia+GA 9372;1636798200.0;1636798740.0;Departed
Xiamen+MF 9985;1636798200.0;1636798740.0;Departed
Virgin Atlantic+VS 5738;1636798200.0;1636798740.0;Departed
KLM+KL 1209;1636798500.0;1636798800.0;Departed
Delta Air Lines+DL 9329;1636798500.0;1636798800.0;Departed
Gol+G3 5670;1636798500.0;1636798800.0;Departed
Aeroflot+SU 3343;1636798500.0;1636798800.0;Departed
Virgin Atlantic+VS 5723;1636798500.0;1636798800.0;Departed
KLM+KL 1281;1636798800.0;1636798920.0;Departed
Air Baltic+BT 6021;1636798800.0;1636798920.0;Departed
China Southern+CZ 7638;1636798800.0;1636798920.0;Departed
Delta Air Lines+DL 9451;1636798800.0;1636798920.0;Departed
Etihad Airways+EY 5811;1636798800.0;1636798920.0;Departed
Xiamen+MF 9675;1636798800.0;1636798920.0;Departed
Aeroflot+SU 3307;1636798800.0;1636798920.0;Departed
Virgin Atlantic+VS 6967;1636798800.0;1636798920.0;Departed
Cathay Pacific+CX 270;1636799400.0;1636798980.0;Departed
Corendon Air+XC 5262;1636797300.0;1636799100.0;Departed
Aegean+A3 625;1636799100.0;1636799160.0;Departed
KLM+KL 1233;1636799100.0;1636799220.0;Departed
Air France+AF 8233;1636799100.0;1636799220.0;Departed
China+CI 9377;1636799100.0;1636799220.0;Departed
China Southern+CZ 7627;1636799100.0;1636799220.0;Departed
Delta Air Lines+DL 9333;1636799100.0;1636799220.0;Departed
Gol+G3 5653;1636799100.0;1636799220.0;Departed
Garuda Indonesia+GA 9538;1636799100.0;1636799220.0;Departed
Xiamen+MF 9783;1636799100.0;1636799220.0;Departed
Air Mauritius+MK 7593;1636799100.0;1636799220.0;Departed
Virgin Atlantic+VS 5513;1636799100.0;1636799220.0;Departed
Iberia+IB 31;1636799400.0;1636799400.0;CanceledUncertain
KLM+KL 1129;1636798800.0;1636799460.0;Departed
China Southern+CZ 1354;1636798800.0;1636799460.0;Departed
Delta Air Lines+DL 9612;1636798800.0;1636799460.0;Departed
Etihad Airways+EY 7014;1636798800.0;1636799460.0;Departed
Garuda Indonesia+GA 9472;1636798800.0;1636799460.0;Departed
Kenya Airways+KQ 1129;1636798800.0;1636799460.0;Departed
Xiamen+MF 9665;1636798800.0;1636799460.0;Departed
Air Europa+UX 3786;1636798800.0;1636799460.0;Departed
Virgin Atlantic+VS 5652;1636798800.0;1636799460.0;Departed
Pakistan International+PK 5952;1636798200.0;1636799520.0;Departed
United+UA 6927;1636798200.0;1636799520.0;Departed
KLM+KL 1575;1636799100.0;1636799760.0;Departed
China Southern+CZ 7604;1636799100.0;1636799760.0;Departed
Delta Air Lines+DL 9573;1636799100.0;1636799760.0;Departed
Kenya Airways+KQ 1575;1636799100.0;1636799760.0;Departed
Xiamen+MF 9693;1636799100.0;1636799760.0;Departed
Virgin Atlantic+VS 5625;1636799100.0;1636799760.0;Departed
KLM+KL 1075;1636799700.0;1636799820.0;Departed
Air Baltic+BT 6014;1636799700.0;1636799820.0;Departed
China+CI 9497;1636799700.0;1636799820.0;Departed
China Southern+CZ 1377;1636799700.0;1636799820.0;Departed
Delta Air Lines+DL 9298;1636799700.0;1636799820.0;Departed
Gol+G3 5667;1636799700.0;1636799820.0;Departed
Garuda Indonesia+GA 9748;1636799700.0;1636799820.0;Departed
JU+JU 7640;1636799700.0;1636799820.0;Departed
Kenya Airways+KQ 1075;1636799700.0;1636799820.0;Departed
Xiamen+MF 9759;1636799700.0;1636799820.0;Departed
Aeroflot+SU 3381;1636799700.0;1636799820.0;Departed
Virgin Atlantic+VS 7005;1636799700.0;1636799820.0;Departed
Turkish+TK 1952;1636798200.0;1636799520.0;Departed
Air France+AF 8313;1636798500.0;1636799820.0;Departed
Delta Air Lines+DL 9336;1636798500.0;1636799820.0;Departed
Etihad Airways+EY 7009;1636798500.0;1636799820.0;Departed
Gol+G3 5684;1636798500.0;1636799820.0;Departed
Kenya Airways+KQ 1345;1636798500.0;1636799820.0;Departed
Xiamen+MF 9645;1636798500.0;1636799820.0;Departed
Aeroflot+SU 3253;1636798500.0;1636799820.0;Departed
Virgin Atlantic+VS 5638;1636798500.0;1636799820.0;Departed
EasyJet Europe+EC 7929;1636800600.0;1636799940.0;Departed
KLM+KL 705;1636793100.0;1636797780.0;Departed
Air France+AF 8243;1636799700.0;1636799940.0;Departed
China Southern+CZ 1372;1636799700.0;1636799940.0;Departed
Xiamen+MF 9605;1636799700.0;1636799940.0;Departed
KLM+KL 1767;1636799700.0;1636800000.0;Departed
China Southern+CZ 1361;1636799700.0;1636800000.0;Departed
Delta Air Lines+DL 9557;1636799700.0;1636800000.0;Departed
Gol+G3 5587;1636799700.0;1636800000.0;Departed
Garuda Indonesia+GA 9084;1636799700.0;1636800000.0;Departed
Gulf Air+GF 5205;1636799700.0;1636800000.0;Departed
Kenya Airways+KQ 1767;1636799700.0;1636800000.0;Departed
Xiamen+MF 9369;1636799700.0;1636800000.0;Departed
Virgin Atlantic+VS 5677;1636799700.0;1636800000.0;Departed
KLM+KL 1039;1636800000.0;1636800060.0;Departed
Delta Air Lines+DL 9285;1636800000.0;1636800060.0;Departed
Kenya Airways+KQ 1039;1636800000.0;1636800060.0;Departed
Virgin Atlantic+VS 5615;1636800000.0;1636800060.0;Departed
KLM+KL 781;1636799100.0;1636800120.0;Departed
EAT Leipzig+QY 6725;1636799400.0;1636800360.0;Departed
KLM+KL 911;1636799700.0;1636800420.0;Departed
Air France+AF 3216;1636799700.0;1636800420.0;Departed
Delta Air Lines+DL 9377;1636799700.0;1636800420.0;Departed
Kenya Airways+KQ 911;1636799700.0;1636800420.0;Departed
KLM+KL 1695;1636799700.0;1636800480.0;Departed
KLM+KL 1345;1636798500.0;1636799820.0;Departed
Gol+G3 5564;1636799700.0;1636800480.0;Departed
Aeroflot+SU 3357;1636799700.0;1636800480.0;Departed
KLM+KL 743;1636799700.0;1636799940.0;Departed
KLM+KL 1395;1636800600.0;1636800480.0;Departed
Delta Air Lines+DL 9443;1636800600.0;1636800480.0;Departed
Aeroflot+SU 3415;1636800600.0;1636800480.0;Departed
KLM+KL 1509;1636800600.0;1636800660.0;Departed
Air France+AF 6712;1636800600.0;1636800660.0;Departed
Virgin Atlantic+VS 5618;1636800600.0;1636800660.0;Departed
KLM+KL 611;1636800900.0;1636800900.0;Boarding
TUIfly Netherlands+OR 393;1636800900.0;1636800900.0;GateClosed
Air France+AF 3159;1636800900.0;1636800900.0;Boarding
Delta Air Lines+DL 9382;1636800900.0;1636800900.0;Boarding
Virgin Atlantic+VS 6845;1636800900.0;1636800900.0;Boarding
Delta Air Lines+DL 137;1636801200.0;1636801200.0;Unknown
Virgin Atlantic+VS 5729;1636799700.0;1636800480.0;Departed
Air France+AF 3667;1636801200.0;1636801200.0;GateClosed
KLM+KL 6013;1636801200.0;1636801200.0;GateClosed
Virgin Atlantic+VS 3960;1636801200.0;1636801200.0;GateClosed
China Southern+CZ 7664;1636799700.0;1636800480.0;Departed
Delta Air Lines+DL 9291;1636799700.0;1636800480.0;Departed
Delta Air Lines+DL 75;1636801200.0;1636801200.0;GateClosed
Gol+G3 5565;1636552800.0;1636553220.0;Departed
Kenya Airways+KQ 937;1636552800.0;1636553220.0;Departed
Xiamen+MF 9997;1636552800.0;1636553220.0;Departed
Aeroflot+SU 3295;1636552800.0;1636553220.0;Departed
Virgin Atlantic+VS 5518;1636552800.0;1636553220.0;Departed
KLM+KL 1447;1636553400.0;1636553220.0;Departed
Delta Air Lines+DL 9517;1636553400.0;1636553220.0;Departed
Etihad Airways+EY 7002;1636553400.0;1636553220.0;Departed
Gol+G3 5522;1636553400.0;1636553220.0;Departed
Kenya Airways+KQ 1447;1636553400.0;1636553220.0;Departed
Aeroflot+SU 3221;1636553400.0;1636553220.0;Departed
Virgin Atlantic+VS 6953;1636553400.0;1636553220.0;Departed
KLM+KL 1417;1636553100.0;1636553460.0;Departed
Air France+AF 8291;1636553100.0;1636553460.0;Departed
Delta Air Lines+DL 9515;1636553100.0;1636553460.0;Departed
Kenya Airways+KQ 1417;1636553100.0;1636553460.0;Departed
UIA+PS 9441;1636553100.0;1636553460.0;Departed
Aeroflot+SU 3365;1636553100.0;1636553460.0;Departed
Virgin Atlantic+VS 5528;1636553100.0;1636553460.0;Departed
KLM+KL 1079;1636554000.0;1636553700.0;Departed
Delta Air Lines+DL 9214;1636554000.0;1636553700.0;Departed
Gol+G3 5508;1636554000.0;1636553700.0;Departed
Garuda Indonesia+GA 9760;1636554000.0;1636553700.0;Departed
Delta Air Lines+DL 9428;1636552800.0;1636553220.0;Departed
KLM+KL 937;1636552800.0;1636553220.0;Departed
ATL+ATL 4U;1636553220.0;1636553220.0;Departed
Kenya Airways+KQ 1079;1636554000.0;1636553700.0;Departed
Xiamen+MF 9937;1636554000.0;1636553700.0;Departed
UIA+PS 9493;1636554000.0;1636553700.0;Departed
Aeroflot+SU 3383;1636554000.0;1636553700.0;Departed
Virgin Atlantic+VS 7006;1636554000.0;1636553700.0;Departed
KLM+KL 1357;1636553700.0;1636553820.0;Departed
Delta Air Lines+DL 9637;1636553700.0;1636553820.0;Departed
Garuda Indonesia+GA 9532;1636553700.0;1636553820.0;Departed
Kenya Airways+KQ 1357;1636553700.0;1636553820.0;Departed
Virgin Atlantic+VS 5764;1636553700.0;1636553820.0;Departed
KLM+KL 947;1636554000.0;1636553940.0;Departed
Air France+AF 8237;1636554000.0;1636553940.0;Departed
Delta Air Lines+DL 9212;1636554000.0;1636553940.0;Departed
Kenya Airways+KQ 947;1636554000.0;1636553940.0;Departed
Virgin Atlantic+VS 6955;1636554000.0;1636553940.0;Departed
KLM+KL 1769;1636553400.0;1636554240.0;Departed
Delta Air Lines+DL 9280;1636553400.0;1636554240.0;Departed
Garuda Indonesia+GA 9234;1636553400.0;1636554240.0;Departed
Virgin Atlantic+VS 5678;1636553400.0;1636554240.0;Departed
KLM+KL 1183;1636554300.0;1636554300.0;Departed
Air France+AF 5198;1636554300.0;1636554300.0;Departed
Delta Air Lines+DL 8218;1636554300.0;1636554300.0;Departed
Gol+G3 5660;1636554300.0;1636554300.0;Departed
Vueling+VY 8314;1636554000.0;1636554420.0;Departed
KLM+KL 989;1636554600.0;1636554480.0;Departed
Delta Air Lines+DL 9657;1636554600.0;1636554480.0;Departed
Kenya Airways+KQ 989;1636554600.0;1636554480.0;Departed
Virgin Atlantic+VS 6989;1636554600.0;1636554480.0;Departed
KLM+KL 1243;1636554900.0;1636554600.0;Departed
Air France+AF 8239;1636554900.0;1636554600.0;Departed
Delta Air Lines+DL 8196;1636554900.0;1636554600.0;Departed
Gol+G3 5598;1636554900.0;1636554600.0;Departed
Garuda Indonesia+GA 9222;1636554900.0;1636554600.0;Departed
Kenya Airways+KQ 1243;1636554900.0;1636554600.0;Departed
Xiamen+MF 9753;1636554900.0;1636554600.0;Departed
Air Mauritius+MK 7591;1636554900.0;1636554600.0;Departed
