number,scheduledTime,actualTime,status
SU 3441,2021-10-18 14:25+02:00,2021-10-18 14:30+02:00,Departed
VS 5547,2021-10-18 14:25+02:00,2021-10-18 14:30+02:00,Departed
VS 5634,2021-10-18 14:25+02:00,2021-10-18 14:26+02:00,Departed
WS 5265,2021-10-18 14:25+02:00,2021-10-18 14:30+02:00,Departed
WS 5269,2021-10-18 14:25+02:00,2021-10-18 14:27+02:00,Departed
DL 7497,2021-10-18 14:25+02:00,2021-10-18 14:36+02:00,Departed
HV 6673,2021-10-18 14:25+02:00,2021-10-18 14:36+02:00,Departed
KL 2629,2021-10-18 14:25+02:00,2021-10-18 14:36+02:00,Departed
KL 1687,2021-10-18 14:25+02:00,2021-10-18 14:26+02:00,Departed
KL 1307,2021-10-18 14:25+02:00,2021-10-18 14:30+02:00,Departed
DL 9697,2021-10-18 14:25+02:00,2021-10-18 14:33+02:00,Departed
KL 1977,2021-10-18 14:25+02:00,2021-10-18 14:33+02:00,Departed
MF 9631,2021-10-18 14:25+02:00,2021-10-18 14:33+02:00,Departed
KL 1655,2021-10-18 14:25+02:00,2021-10-18 14:27+02:00,Departed
KL 1603,2021-10-18 14:25+02:00,2021-10-18 14:28+02:00,Departed
AF 3667,2021-10-18 14:30+02:00,2021-10-18 14:38+02:00,Departed
AF 8257,2021-10-18 14:30+02:00,2021-10-18 14:35+02:00,Departed
AF 8423,2021-10-18 14:30+02:00,2021-10-18 14:30+02:00,GateClosed
AM 6501,2021-10-18 14:30+02:00,2021-10-18 14:35+02:00,Departed
DL 137,2021-10-18 14:30+02:00,2021-10-18 14:30+02:00,CanceledUncertain
DL 8527,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
DL 9320,2021-10-18 14:30+02:00,2021-10-18 14:30+02:00,GateClosed
DL 9341,2021-10-18 14:30+02:00,2021-10-18 14:49+02:00,Departed
DL 9591,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
G3 5671,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
EY 7408,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
GA 9480,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
GA 9542,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
KL 2013,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
KL 2689,2021-10-18 14:30+02:00,2021-10-18 14:45+02:00,Departed
KQ 1147,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
KL 6013,2021-10-18 14:30+02:00,2021-10-18 14:38+02:00,Departed
MF 9669,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
MK 9501,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
MU 1772,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
UU 8741,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
VS 3960,2021-10-18 14:30+02:00,2021-10-18 14:38+02:00,Departed
PS 9447,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
VS 5759,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
VS 5800,2021-10-18 14:30+02:00,2021-10-18 14:49+02:00,Departed
VS 6155,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
VS 6875,2021-10-18 14:30+02:00,2021-10-18 14:35+02:00,Departed
KL 1147,2021-10-18 14:30+02:00,2021-10-18 14:55+02:00,Departed
KL 1365,2021-10-18 14:30+02:00,2021-10-18 14:49+02:00,Departed
DL 7482,2021-10-18 14:30+02:00,2021-10-18 14:45+02:00,Departed
HV 5661,2021-10-18 14:30+02:00,2021-10-18 14:45+02:00,Departed
DL 75,2021-10-18 14:30+02:00,2021-10-18 14:38+02:00,Departed
AF 1741,2021-10-18 14:30+02:00,2021-10-18 14:39+02:00,Departed
KL 685,2021-10-18 14:30+02:00,2021-10-18 14:35+02:00,Departed
KL 427,2021-10-18 14:30+02:00,2021-10-18 14:30+02:00,GateClosed
KL 427,2021-10-18 14:30+02:00,2021-10-18 15:29+02:00,Departed
AF 8423,2021-10-18 14:30+02:00,2021-10-18 15:29+02:00,Departed
DL 9320,2021-10-18 14:30+02:00,2021-10-18 15:29+02:00,Departed
AF 8269,2021-10-18 14:35+02:00,2021-10-18 14:48+02:00,Departed
DL 9299,2021-10-18 14:35+02:00,2021-10-18 14:48+02:00,Departed
VS 5531,2021-10-18 14:35+02:00,2021-10-18 14:48+02:00,Departed
WS 5253,2021-10-18 14:35+02:00,2021-10-18 14:48+02:00,Departed
KL 1407,2021-10-18 14:35+02:00,2021-10-18 14:48+02:00,Departed
TK 1958,2021-10-18 14:35+02:00,2021-10-18 14:41+02:00,Departed
AF 8341,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
AF 8437,2021-10-18 14:40+02:00,2021-10-18 14:39+02:00,Departed
BT 5721,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
DL 9687,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
EY 7381,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
G3 5506,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
G3 5649,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
GA 9484,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
JU 7453,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
KL 3948,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
KM 2150,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
KQ 1115,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
MF 9661,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
MF 9831,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
MH 5230,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
SU 3459,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
SV 6306,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
SV 6767,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
TP 6890,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
UL 2378,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
UX 3743,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
VS 5503,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
VS 5622,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
PK 4078,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
PS 9435,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
XY 3078,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
KL 1115,2021-10-18 14:40+02:00,2021-10-18 14:50+02:00,Departed
KL 1317,2021-10-18 14:40+02:00,2021-10-18 14:47+02:00,Departed
EY 78,2021-10-18 14:40+02:00,2021-10-18 14:55+02:00,Departed
KL 867,2021-10-18 14:40+02:00,2021-10-18 14:39+02:00,Departed
DL 8415,2021-10-18 14:45+02:00,2021-10-18 14:52+02:00,Departed
DL 9577,2021-10-18 14:45+02:00,2021-10-18 14:47+02:00,Departed
G3 5572,2021-10-18 14:45+02:00,2021-10-18 14:47+02:00,Departed
MF 9695,2021-10-18 14:45+02:00,2021-10-18 14:47+02:00,Departed
AF 1793,2021-10-18 14:45+02:00,2021-10-18 14:52+02:00,Departed
OR 263,2021-10-18 14:45+02:00,2021-10-18 15:09+02:00,Departed
KL 1591,2021-10-18 14:45+02:00,2021-10-18 14:47+02:00,Departed
DL 8214,2021-10-18 14:55+02:00,2021-10-18 15:02+02:00,Departed
DL 9479,2021-10-18 14:55+02:00,2021-10-18 15:00+02:00,Departed
G3 5570,2021-10-18 14:55+02:00,2021-10-18 15:00+02:00,Departed
KQ 1643,2021-10-18 14:55+02:00,2021-10-18 15:00+02:00,Departed
KL 1947,2021-10-18 14:55+02:00,2021-10-18 15:02+02:00,Departed
KL 1643,2021-10-18 14:55+02:00,2021-10-18 15:00+02:00,Departed
LX 729,2021-10-18 14:55+02:00,2021-10-18 15:12+02:00,Departed
DL 9617,2021-10-18 15:00+02:00,2021-10-18 15:02+02:00,Departed
G3 5599,2021-10-18 15:00+02:00,2021-10-18 15:02+02:00,Departed
KL 1931,2021-10-18 15:00+02:00,2021-10-18 15:02+02:00,Departed
MF 9743,2021-10-18 15:00+02:00,2021-10-18 15:02+02:00,Departed
BA 433,2021-10-18 15:05+02:00,2021-10-18 15:05+02:00,Departed
OR 143,2021-10-18 15:05+02:00,2021-10-18 15:15+02:00,Departed
HV 5887,2021-10-18 15:05+02:00,2021-10-18 15:06+02:00,Departed
AF 8295,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
DL 9588,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
EC 7913,2021-10-18 15:10+02:00,2021-10-18 15:10+02:00,Canceled
EY 5810,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
G3 8635,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
SU 3465,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
KL 1189,2021-10-18 15:10+02:00,2021-10-18 15:07+02:00,Departed
VY 8303,2021-10-18 15:10+02:00,2021-10-18 16:12+02:00,Departed
DL 7500,2021-10-18 15:15+02:00,2021-10-18 15:16+02:00,Departed
DL 9324,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,GateClosed
DL 9621,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Boarding
EC 7287,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Departed
G3 5584,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Boarding
KL 2623,2021-10-18 15:15+02:00,2021-10-18 15:16+02:00,Departed
MF 9749,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Boarding
PS 9497,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,GateClosed
VS 5782,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,GateClosed
WS 5203,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,GateClosed
WY 5964,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Boarding
KL 1829,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,GateClosed
HV 5751,2021-10-18 15:15+02:00,2021-10-18 15:16+02:00,Departed
KL 1961,2021-10-18 15:15+02:00,2021-10-18 15:15+02:00,Boarding
KL 1829,2021-10-18 15:15+02:00,2021-10-18 15:18+02:00,Departed
DL 9324,2021-10-18 15:15+02:00,2021-10-18 15:18+02:00,Departed
PS 9497,2021-10-18 15:15+02:00,2021-10-18 15:18+02:00,Departed
VS 5782,2021-10-18 15:15+02:00,2021-10-18 15:18+02:00,Departed
WS 5203,2021-10-18 15:15+02:00,2021-10-18 15:18+02:00,Departed
KL 1961,2021-10-18 15:15+02:00,2021-10-18 15:25+02:00,Departed
DL 9621,2021-10-18 15:15+02:00,2021-10-18 15:25+02:00,Departed
G3 5584,2021-10-18 15:15+02:00,2021-10-18 15:25+02:00,Departed
MF 9749,2021-10-18 15:15+02:00,2021-10-18 15:25+02:00,Departed
WY 5964,2021-10-18 15:15+02:00,2021-10-18 15:25+02:00,Departed
KL 1843,2021-10-18 15:20+02:00,2021-10-18 15:20+02:00,Departed
DL 9237,2021-10-18 15:20+02:00,2021-10-18 15:20+02:00,Departed
WS 5273,2021-10-18 15:20+02:00,2021-10-18 15:20+02:00,Departed
KL 671,2021-10-18 15:20+02:00,2021-10-18 15:22+02:00,Departed
AF 8275,2021-10-18 15:20+02:00,2021-10-18 15:22+02:00,Departed
DL 9393,2021-10-18 15:20+02:00,2021-10-18 15:22+02:00,Departed
VS 6862,2021-10-18 15:20+02:00,2021-10-18 15:22+02:00,Departed
KL 1131,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
DL 9536,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
EY 7390,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
G3 5654,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
GA 9758,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
MF 9667,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
PS 9428,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
VS 5653,2021-10-18 15:20+02:00,2021-10-18 15:24+02:00,Departed
KL 1995,2021-10-18 15:20+02:00,2021-10-18 15:25+02:00,Departed
AF 8255,2021-10-18 15:20+02:00,2021-10-18 15:25+02:00,Departed
DL 9651,2021-10-18 15:20+02:00,2021-10-18 15:25+02:00,Departed
VS 5719,2021-10-18 15:20+02:00,2021-10-18 15:25+02:00,Departed
KL 735,2021-10-18 15:20+02:00,2021-10-18 15:34+02:00,Departed
EK 148,2021-10-18 15:20+02:00,2021-10-18 15:57+02:00,Departed
KL 589,2021-10-18 15:25+02:00,2021-10-18 15:55+02:00,Departed
AF 8249,2021-10-18 15:25+02:00,2021-10-18 15:55+02:00,Departed
DL 9372,2021-10-18 15:25+02:00,2021-10-18 15:55+02:00,Departed
SU 3225,2021-10-18 15:25+02:00,2021-10-18 15:55+02:00,Departed
WS 21,2021-10-18 15:30+02:00,2021-10-18 15:36+02:00,Departed
SV 934,2021-10-18 15:35+02:00,2021-10-18 15:31+02:00,Departed
KL 1797,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
DL 9565,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
GA 9230,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
MF 9721,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
PS 9445,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
VS 5739,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
WS 5257,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
WY 5457,2021-10-18 15:35+02:00,2021-10-18 15:35+02:00,Departed
KL 1623,2021-10-18 15:35+02:00,2021-10-18 15:56+02:00,Departed
DL 9227,2021-10-18 15:35+02:00,2021-10-18 15:56+02:00,Departed
MF 9173,2021-10-18 15:35+02:00,2021-10-18 15:56+02:00,Departed
KL 1477,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
DL 9635,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
EY 7303,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
G3 5528,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
MF 9950,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
SU 3319,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
VS 6974,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
WS 5221,2021-10-18 15:40+02:00,2021-10-18 15:43+02:00,Departed
LH 2305,2021-10-18 15:40+02:00,2021-10-18 15:52+02:00,Departed
EC 7664,2021-10-18 15:45+02:00,2021-10-18 15:44+02:00,Departed
KL 1921,2021-10-18 15:55+02:00,2021-10-18 15:56+02:00,Departed
DL 8185,2021-10-18 15:55+02:00,2021-10-18 15:56+02:00,Departed
VS 5683,2021-10-18 15:55+02:00,2021-10-18 15:56+02:00,Departed
KL 1417,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
AF 8291,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
DL 9515,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
KQ 1417,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
PS 9441,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
SU 3365,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
VS 5528,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
WS 5241,2021-10-18 15:55+02:00,2021-10-18 16:00+02:00,Departed
KL 1021,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
G3 5530,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
GA 9236,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
MF 9929,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
VS 6998,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
WS 5233,2021-10-18 15:55+02:00,2021-10-18 16:02+02:00,Departed
XQ 773,2021-10-18 15:55+02:00,2021-10-18 16:06+02:00,Departed
MP 6515,2021-10-18 16:00+02:00,2021-10-18 16:00+02:00,CanceledUncertain
KL 937,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
DL 9428,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
G3 5565,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
KQ 937,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
MF 9997,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
SU 3295,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
VS 5518,2021-10-18 16:00+02:00,2021-10-18 16:04+02:00,Departed
KL 947,2021-10-18 16:10+02:00,2021-10-18 16:11+02:00,Departed
AF 8237,2021-10-18 16:10+02:00,2021-10-18 16:11+02:00,Departed
DL 9212,2021-10-18 16:10+02:00,2021-10-18 16:11+02:00,Departed
KQ 947,2021-10-18 16:10+02:00,2021-10-18 16:11+02:00,Departed
VS 6955,2021-10-18 16:10+02:00,2021-10-18 16:11+02:00,Departed
KL 1449,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
DL 9476,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
EY 5822,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
G3 5534,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
KQ 1449,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
MF 9156,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
SU 3221,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
VS 6954,2021-10-18 16:10+02:00,2021-10-18 16:16+02:00,Departed
KL 1161,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
DL 9679,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
EY 5807,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
G3 5657,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
MF 9789,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
MH 5699,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
SU 3331,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
VS 5692,2021-10-18 16:10+02:00,2021-10-18 16:25+02:00,Departed
QR 274,2021-10-18 16:15+02:00,2021-10-18 16:18+02:00,Departed
MH 9766,2021-10-18 16:15+02:00,2021-10-18 16:18+02:00,Departed
UL 3520,2021-10-18 16:15+02:00,2021-10-18 16:18+02:00,Departed
KL 1289,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
DL 9549,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
EY 5847,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
G3 5546,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
KQ 1289,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
MF 9157,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
SU 3309,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
VS 6969,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
WS 5213,2021-10-18 16:15+02:00,2021-10-18 16:19+02:00,Departed
KL 1183,2021-10-18 16:15+02:00,2021-10-18 16:20+02:00,Departed
AF 5198,2021-10-18 16:15+02:00,2021-10-18 16:20+02:00,Departed
DL 8216,2021-10-18 16:15+02:00,2021-10-18 16:20+02:00,Departed
G3 5660,2021-10-18 16:15+02:00,2021-10-18 16:20+02:00,Departed
KL 1203,2021-10-18 16:20+02:00,2021-10-18 16:19+02:00,Departed
DL 9594,2021-10-18 16:20+02:00,2021-10-18 16:19+02:00,Departed
EY 5809,2021-10-18 16:20+02:00,2021-10-18 16:19+02:00,Departed
G3 5674,2021-10-18 16:20+02:00,2021-10-18 16:19+02:00,Departed
KQ 1203,2021-10-18 16:20+02:00,2021-10-18 16:19+02:00,Departed
